# Original independent harvesting profile.
resource | Sunleaf | 0 | 4 | 3.5 | -
node | verdant_stair_secrets | 721 | 226 | 152 | Thistle
node | verdant_stair_secrets | 722 | 234 | 154 | Sap
node | verdant_stair_secrets | 723 | 236 | 154 | Sap
node | verdant_stair_secrets | 724 | 237 | 154 | Sap
node | verdant_stair_secrets | 725 | 222 | 145 | Watercress
node | verdant_stair_secrets | 726 | 224 | 145 | Watercress
node | verdant_stair_secrets | 727 | 225 | 145 | Watercress
node | verdant_stair_secrets | 728 | 148 | 14 | Venom Bulb
node | verdant_stair_secrets | 729 | 152 | 14 | Venom Bulb
node | verdant_stair_secrets | 730 | 155 | 14 | Lavender
node | verdant_stair_secrets | 731 | 159 | 14 | Lavender
node | verdant_stair_secrets | 732 | 148 | 12 | Lavender
# westhaven_secrets
node | westhaven_secrets | 700 | 148 | 14 | Iron Ore
node | westhaven_secrets | 701 | 152 | 14 | Iron Ore
node | westhaven_secrets | 702 | 155 | 14 | Iron Ore
node | westhaven_secrets | 703 | 159 | 14 | Verdigris
node | westhaven_secrets | 704 | 148 | 12 | Verdigris
node | westhaven_secrets | 705 | 152 | 12 | Verdigris
node | westhaven_secrets | 706 | 222 | 154 | Riverflax
node | westhaven_secrets | 707 | 224 | 154 | Riverflax
node | westhaven_secrets | 708 | 225 | 154 | Riverflax
node | westhaven_secrets | 709 | 220 | 152 | Riverflax
node | westhaven_secrets | 710 | 228 | 154 | Cotton
node | westhaven_secrets | 711 | 230 | 154 | Cotton
node | westhaven_secrets | 712 | 231 | 154 | Cotton
node | westhaven_secrets | 713 | 226 | 152 | Cotton
node | westhaven_secrets | 714 | 234 | 154 | Flax
node | westhaven_secrets | 715 | 236 | 154 | Flax
node | westhaven_secrets | 716 | 237 | 154 | Flax
node | westhaven_secrets | 717 | 222 | 145 | Verdigris
node | westhaven_secrets | 718 | 224 | 145 | Verdigris
node | westhaven_secrets | 719 | 225 | 145 | Verdigris
node | westhaven_secrets | 720 | 7 | 150 | Shell
node | westhaven_secrets | 721 | 4 | 144 | Shell
node | westhaven_secrets | 722 | 7 | 138 | Shell
node | westhaven_secrets | 723 | 4 | 131 | Kelp
node | westhaven_secrets | 724 | 7 | 125 | Kelp
node | westhaven_secrets | 725 | 4 | 119 | Kelp
node | westhaven_secrets | 726 | 162 | 145 | Kelp
node | westhaven_secrets | 727 | 152 | 147 | Kelp
node | westhaven_secrets | 728 | 164 | 154 | Kelp
node | westhaven_secrets | 729 | 160 | 142 | Kelp
node | westhaven_secrets | 730 | 152 | 151 | Kelp
node | westhaven_secrets | 731 | 163 | 148 | Shell
node | westhaven_secrets | 732 | 155 | 142 | Shell
node | westhaven_secrets | 733 | 156 | 156 | Shell
node | westhaven_secrets | 734 | 163 | 145 | Shell
# whitehorn_range_secrets
node | whitehorn_range_secrets | 700 | 222 | 154 | Frost Reed
node | whitehorn_range_secrets | 701 | 224 | 154 | Frost Reed
node | whitehorn_range_secrets | 702 | 225 | 154 | Frost Reed
node | whitehorn_range_secrets | 703 | 220 | 152 | Frost Reed
node | whitehorn_range_secrets | 704 | 228 | 154 | Copper
node | whitehorn_range_secrets | 705 | 230 | 154 | Copper
node | whitehorn_range_secrets | 706 | 231 | 154 | Copper
node | whitehorn_range_secrets | 707 | 226 | 152 | Copper
node | whitehorn_range_secrets | 708 | 234 | 154 | Slate
node | whitehorn_range_secrets | 709 | 236 | 154 | Slate
node | whitehorn_range_secrets | 710 | 237 | 154 | Slate
node | whitehorn_range_secrets | 711 | 222 | 145 | Salt
node | whitehorn_range_secrets | 712 | 224 | 145 | Salt
node | whitehorn_range_secrets | 713 | 225 | 145 | Salt
node | whitehorn_range_secrets | 714 | 148 | 14 | Iron Ore
node | whitehorn_range_secrets | 715 | 152 | 14 | Iron Ore
node | whitehorn_range_secrets | 716 | 155 | 14 | Iron Ore
node | whitehorn_range_secrets | 717 | 159 | 14 | Slate
node | whitehorn_range_secrets | 718 | 148 | 12 | Slate
node | whitehorn_range_secrets | 719 | 152 | 12 | Slate
node | whitehorn_range_secrets | 720 | 7 | 150 | Salt
node | whitehorn_range_secrets | 721 | 4 | 144 | Salt
node | whitehorn_range_secrets | 722 | 7 | 138 | Salt
node | whitehorn_range_secrets | 723 | 4 | 131 | Frost Reed
node | whitehorn_range_secrets | 724 | 7 | 125 | Frost Reed
node | whitehorn_range_secrets | 725 | 4 | 119 | Frost Reed
node | whitehorn_range_secrets | 726 | 162 | 145 | Silverleaf
node | whitehorn_range_secrets | 727 | 152 | 147 | Silverleaf
node | whitehorn_range_secrets | 728 | 164 | 154 | Silverleaf
node | whitehorn_range_secrets | 729 | 160 | 142 | Silverleaf
node | whitehorn_range_secrets | 730 | 152 | 151 | Silverleaf
node | whitehorn_range_secrets | 731 | 163 | 148 | Salt
node | whitehorn_range_secrets | 732 | 155 | 142 | Salt
node | whitehorn_range_secrets | 733 | 156 | 156 | Salt
node | whitehorn_range_secrets | 734 | 163 | 145 | Salt
# --- end of the Nymara secrets ---

# --- Nymara gauntlets, written by tools/author_gauntlets.py ---
node | amberwood_gauntlet | 790 | 14 | 77 | Toadstool
node | amberwood_gauntlet_2 | 790 | 14 | 77 | Toadstool
node | amberwood_gauntlet_3 | 790 | 14 | 77 | Toadstool
node | ssarathi_gauntlet | 790 | 14 | 187 | Lichen
node | ssarathi_gauntlet_2 | 790 | 14 | 187 | Lichen
node | ssarathi_gauntlet_3 | 790 | 14 | 187 | Lichen
node | grey_moors_gauntlet | 790 | 33 | 288 | Moss
node | grey_moors_gauntlet_2 | 790 | 33 | 288 | Moss
node | grey_moors_gauntlet_3 | 790 | 33 | 288 | Moss
node | crownwater_gauntlet | 790 | 14 | 187 | Kelp
node | crownwater_gauntlet_2 | 790 | 14 | 187 | Kelp
node | crownwater_gauntlet_3 | 790 | 14 | 187 | Kelp
node | sunmane_gauntlet | 790 | 15 | 76 | Seed
node | sunmane_gauntlet_2 | 790 | 15 | 76 | Seed
node | sunmane_gauntlet_3 | 790 | 15 | 76 | Seed
node | amethyst_gauntlet | 790 | 16 | 285 | Crystal
node | amethyst_gauntlet_2 | 790 | 16 | 285 | Crystal
node | amethyst_gauntlet_3 | 790 | 16 | 285 | Crystal
node | manymouth_gauntlet | 790 | 14 | 207 | Riverflax
node | manymouth_gauntlet_2 | 790 | 14 | 207 | Riverflax
node | manymouth_gauntlet_3 | 790 | 14 | 207 | Riverflax
# --- end of the Nymara gauntlets ---
